inchikey,restriction_list,candidate_list,authorisation_list,pops_list,eu_positive_list,harmonised_list,restriction_process,svhc_identification,authorisation_process,dossier_evaluation,clh_process,substance_evaluation,pbt_assessment,ed_assessment,reach_registrations,pesticides,sommatie_stoffen
FESAXEDIWWXCNG-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
VXWBQOJISHAKKM-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
TXRPHPUGYLSHCX-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DVFYERJSRJAZMC-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BXULPSCUJWIATB-UHFFFAOYSA-M,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
AFZNXRBERAUYIU-UHFFFAOYSA-M,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
MDGXUEVTGARGDK-UHFFFAOYSA-M,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
WBQSJYNAUANADO-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
RDMZIKMKSGCBKK-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
QGJOPFRUJISHPQ-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0
LELOWRISYMNNSU-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
PIVQQUNOTICCSA-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
RNNBHZYEKNHLKT-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ITEQSCBLCCNACE-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CVXBEEMKQHEXEN-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
AFCCDDWKHLHPDF-UHFFFAOYSA-M,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
UQJQVUOTMVCFHX-UHFFFAOYSA-L,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
XMTQQYYKAHVGBJ-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0
ISRUGXGCCGIOQO-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
QGLZXHRNAYXIBU-WEVVVXLNSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
IMIDOCRTMDIQIJ-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SPANOECCGNXGNR-UITAMQMPSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
MCOQHIWZJUDQIC-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
XKJMBINCVNINCA-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
JTBBRGSSVACAJM-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
YFBPRJGDJKVWAH-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ZCVAOQKBXKSDMS-PVAVHDDUSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ZCVAOQKBXKSDMS-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DUEPRVBVGDRKAG-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
HDWLUGYOLUHEMN-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
SDKQRNRRDYRQKY-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
GUVLYNGULCJVDO-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
RMFNNCGOSPBBAD-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LKJPSUCKSLORMF-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DSRNRYQBBJQVCW-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
SGEJQUSYQTVSIU-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
YFGYUFNIOHWBOB-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
DTCJYIIKPVRVDD-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DTAPQAJKAFRNJB-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
XJCLWVXTCRQIDI-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MWBPRDONLNQCFV-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
YIIMEMSDCNDGTB-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BMLIZLVNXIYGCK-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
DUQGREMIROGTTD-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PUIYMUZLKQOUOZ-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
UHXUZOCRWCRNSJ-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
XEGGRYVFLWGFHI-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
JSEMXSUWQFPQMX-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HEZNVIYQEUHLNI-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
XDWSZOWLJIWERG-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
WHDGWKAJBYRJJL-UHFFFAOYSA-K,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
MYPKGPZHHQEODQ-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
QBSJMKIUCUGGNG-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
YNEVBPNZHBAYOA-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
WCJYTPVNMWIZCG-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
VOEYXMAFNDNNED-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DCUJJWWUNKIJPH-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
YGLMVCVJLXREAK-MTVMDMGHSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
KZAUOCCYDRDERY-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
AMEKQAFGQBKLKX-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NMFAMPYSJHIYMR-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
WOZQBERUBLYCEG-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
QHTQREMOGMZHJV-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FZSVSABTBYGOQH-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
QCQPGRMMDFIQMB-JTLQWOPJSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CCPPLLJZDQAOHD-FLIBITNWSA-M,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
CVQODEWAPZVVBU-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
YXHKONLOYHBTNS-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
QGHREAKMXXNCOA-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
QTDRLOKFLJJHTG-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
LDHHCYCOENSXIM-IHWYPQMZSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NQLVQOSNDJXLKG-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
IIVBUJGYWCCLNG-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
ZVEMLYIXBCTVOF-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
CHNQZRKUZPNOOH-UHFFFAOYSA-J,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1
YKSNLCVSTHTHJA-UHFFFAOYSA-L,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
AMHNZOICSMBGDH-UHFFFAOYSA-L,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
SFNPDDSJBGRXLW-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
JLQUFIHWVLZVTJ-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DIRFUJHNVNOBMY-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
HJUFTIJOISQSKQ-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
HAWJXYBZNNRMNO-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FYZBOYWSHKHDMT-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
IQHXIOPNLHFUHG-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
IJIHYLHFNAWUGR-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
NVPOUMXZERMIJK-QWHCGFSZSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
XNMRLZYOSGDPRB-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
OIPMQULDKWSNGX-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CWJSHJJYOPWUGX-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
BBQLCKFJEDETJU-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
QIYOMZXJQAKHEK-DHBOJHSNSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
HEVGMYPGMWZOBU-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
VCBRWVPMRNZCFS-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
JCXJVPUVTGWSNB-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
WFPZPJSADLPSON-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
UHZZMRAGKVHANO-UHFFFAOYSA-M,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
QQZWEECEMNQSTG-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IDNUEBSJWINEMI-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ZFAKTZXUUNBLEB-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BXNHTSHTPBPRFX-UHFFFAOYSA-M,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
RHUYHJGZWVXEHW-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DIIIISSCIXVANO-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
AQFWNELGMODZGC-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
JQJPBYFTQAANLE-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
APNSGVMLAYLYCT-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NFGNZNFBQAGBJA-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IOGXOCVLYRDXLW-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
OWFXIOWLTKNBAP-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
CSDTZUBPSYWZDX-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
YBQZXXMEJHZYMB-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CMOVAZNLWXAJIL-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
WZZPGBAXFSIKJJ-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NTKWXRSEJQGLRX-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
UTSLNPXBYAWVHZ-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NILJXUMQIIUAFY-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
JQDCIBMGKCMHQV-UHFFFAOYSA-M,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
PXGOKWXKJXAPGV-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
KRHYYFGTRYWZRS-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NROKBHXJSPEDAR-UHFFFAOYSA-M,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
LDDQLRUQCUTJBB-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BFXAWOHHDUIALU-UHFFFAOYSA-M,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
VBKNTGMWIPUCRF-UHFFFAOYSA-M,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
KVBCYCWRDBDGBG-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
ODGCEQLVLXJUCC-UHFFFAOYSA-O,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
OHORFAFFMDIQRR-UHFFFAOYSA-P,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
UUHPPUWEDCVPCO-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
ITHIMUMYFVCXSL-UHFFFAOYSA-P,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
TWGUZEUZLCYTCG-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
AIEQFQFGMBAKSG-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OBTWBSRJZRCYQV-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
REHXRBDMVPYGJX-UHFFFAOYSA-H,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0
MEHYFUNKDZKKHN-UHFFFAOYSA-M,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
INWUJAAIUAAHJA-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
KEAYESYHFKHZAL-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
PFUVRDFDKPNGAV-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
PXIPVTKHYLBLMZ-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
CDBYLPFSWZWCQE-UHFFFAOYSA-L,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
ZVCDLGYNFYZZOK-UHFFFAOYSA-M,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
JRQGDDUXDKCWRF-UHFFFAOYSA-M,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FYYHWMGAXLPEAU-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
VSCWAEJMTAWNJL-UHFFFAOYSA-K,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
KSEZRGPGKONTGM-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
OZBXYAOCGMADBL-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
AGQPHHBPENBBIO-UHFFFAOYSA-M,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ZDHXKXAHOVTTAH-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
FDNAPBUWERUEDA-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
LIKFHECYJZWXFJ-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0
JLUFWMXJHAVVNN-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
BOTDANWDWHJENH-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
ALVYUZIFSCKIFP-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
ALRBSLUQPNZWNH-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
XFAOZKNGVLIXLC-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
NTHWMYGWWRZVTN-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
SJJCABYOVIHNPZ-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
TZZGHGKTHXIOMN-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
SLZWEMYSYKOWCG-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FQKUGOMFVDPBIZ-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
QLDMNVIGUSHKDK-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
XGIZTLFJCDBRDD-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FRMMZCHSBMXASM-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
PTUAFEVULPLJPF-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
QUSFSEZZIRBGIP-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BWXXUVNKLYXILW-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NKUNTGYMXDVLMJ-YXLFCKQPSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
VHPUZTHRFWIGAW-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
JWCYDYZLEAQGJJ-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
PNJMJEXVQAFSBS-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
UDUKMRHNZZLJRB-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
HPYNBECUCCGGPA-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
XKBQRJBETDMEFN-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
JPPLPDOXWBVPCW-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
UVGKQRAGAYVWQV-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DZWHSENNZDUIML-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FFEABXKZHYZWDO-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
QHGHQCANXAIYHN-UHFFFAOYSA-M,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
OBSZRRSYVTXPNB-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OAICVXFJPJFONN-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
HMJZRBDFJAQGEY-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
PGCGUUGEUBFBPP-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
VUBDMGXNLNDGIY-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
IGSZOEHCOKSBEI-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
FAIAAWCVCHQXDN-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
UHZYTMXLRWXGPK-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
XHXFXVLFKHQFAL-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
RWQFRHVDPXXRQN-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
YSMRWXYRXBRSND-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BOSMZFBHAYFUBJ-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OEBRKCOSUFCWJD-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
GEPDYQSQVLXLEU-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NFACJZMKEDPNKN-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
RGCLLPNLLBQHPF-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
CDCTYRNLXFEDHC-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BABJTMNVJXLAEX-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IDCBOTIENDVCBQ-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
SZKKRCSOSQAJDE-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
XIUROWKZWPIAIB-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DGLIBALSRMUQDD-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
GRPRVIYRYGLIJU-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ZVZQKNVMDKSGGF-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
WEBQKRLKWNIYKK-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
QTXHFDHVLBDJIO-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
BULVZWIRKLYCBC-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
LCCNCVORNKJIRZ-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
RLBIQVVOMOPOHC-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
AIGRXSNSLVJMEA-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
GGNLTHFTYNDYNK-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BXNANOICGRISHX-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
CJJOSEISRRTUQB-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FHIVAFMUCKRCQO-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
JXSJBGJIGXNWCI-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
NZNRRXXETLSZRO-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
UFNIXJPHHIPRFX-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
VEDTXTNSFWUXGQ-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
KLGMSAOQDHLCOS-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
PMCVMORKVPSKHZ-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
RIZMRRKBZQXFOY-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
PNVJTZOFSHSLTO-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
YCAGGFXSFQFVQL-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OPASCBHCTNRLRM-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
MCWXGJITAZMZEV-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
JHJOOSLFWRRSGU-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
SUYHYHLFUHHVJQ-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ZNOLGFHPUIJIMJ-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
BUYMVQAILCEWRR-UHFFFAOYSA-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
