substance,substance_name,priority_score,list_score,bio_score,n_lists,top_list_cat,echa_lists,bio_activity_labels
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/da71d7900e1318ebc4974708a945d9a0,1-cyclopropylnaphthalene,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/da835ec77ede6db80ecae35d32bbf5a8,1-bromoheptadecafluorooctane,0,0,0,1,Other,reach_registrations,blood substitute|radioopaque medium
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/da8aabf34ff57b00437b61d13cd09d21,"Trisodium 2-[(6-amino-1-hydroxy-3-sulfonatonaphthalen-2-yl)diazenyl]-5-methoxybenzene-1,4-disulfonate",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/da8ab4e7ffde7abc1a4b927047dc0bc5,(Bromomethylphenyl-4')-2 benzonitrile,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/da95fdc23fe24e4e5671d2d4c3377a89,pyridine-3-sulfonyl chloride,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/da984e475c1fd8e73159834fec37ec9e,Disodium tetrachloropalladate,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/da9bdf062e5f586c945161a88451b92a,Potassium tris(pentafluoroethyl)trifluorophosphate,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/da9ec4b2fc67f1e0a7c0ab279415b88b,"Disodium 2,2'-(9,10-dioxoanthracene-1,4-diyldiimino)bis(5-methylsulphonate)",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dab0376180b8cfaa9b72810151e4592b,"(1R,2R)-2-(3,4-difluorophenyl)cyclopropane-1-carboxamide",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dab10d1fd05527c0a6ab575194734ca2,Nα-acetyl-DL-tryptophan,0,0,0,1,Other,reach_registrations,metabolite
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dabd0dfbb9399241c11afc9f4524e57c,[R-(Z)]-N-[3-(dimethylamino)propyl]-12-hydroxy-9-octadecenamide,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dac05f46b27652d5cacfbabc181bc6b1,"2,4-dichloro-5-(trifluoromethyl)pyrimidine",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dad60422afe12d336840801fab7217ad,2-(5-methoxyindol-3-yl)ethylamine,0,0,0,1,Other,reach_registrations,5-hydroxytryptamine 2C receptor agonist|mouse metabolite|antioxidant|5-hydroxytryptamine 2B receptor agonist|serotonergic agonist|5-hydroxytryptamine 2A receptor agonist|neuroprotective agent|cardioprotective agent|human metabolite|radiation protective agent
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dad8339c16c433b4e3a44d47beece3a1,"Disodium hydrogen 8-aminonaphthalene-1,3,6-trisulphonate",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dad8fb0ef2020cc0424a54e238f278e7,4-chloro-3-pyridinesulphonamide,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dad914803625546037069c90d61dfc37,"1,3-bis[(2-hydroxyethyl)sulfanyl]propan-2-ol",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dade479f51b87828ff090545685073eb,"{(3aR,4R,6R,6aR)-6-[(4Z)-4-(Hydroxyimino)-2-oxo-3,4-dihydropyrimidin1(2H)-yl]-2,2-dimethyltetrahydro-2H-furo[3,4-d][1,3]dioxol-4-yl}methyl2methylpropanoate",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dadf2981a82182b018c63c2b63665568,2-(3-hydroxypropyl)cyclododecanone,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dae0c1d7122cf933893d2a17f62fb28c,Isooctyl acetate,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dae643d9c3e15a3489ff49b25306d880,4-[2-ethyl-1-(4-hydroxyphenyl)hexyl]phenol,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/daec43c72a42f65c30c2f2be2f840427,"5′-O-(4,4′-dimethoxytrityl)-2′-deoxythymidine-3′-O-[O-(2-cyanoethyl)-N,N′-diisopropylphosphoramidite]",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dafbac72ae38cda7560e8e5aeb6d37fc,1-methoxycyclododecene,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/db0208a601311f7bb8abb339db85ee09,m-anilinophenol,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/db0900ff26a95a4bc569e1ef32bad5e4,"3-mercaptopropane-1,2-diol",0,0,0,1,Other,reach_registrations,vulnerary|reducing agent
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/db0abdbe05729f1d1a341fda0d919ef7,ethyl 6-bromo-4-[(dimethylamino)methyl]-5-hydroxy-1-methyl-2(phenylsulfanylmethyl)indole-3-carboxylate,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/db0e5ad228729d71985ad5b562dd3af3,"1-(2,4-dimethylcyclohex-3-en-1-yl)propan-1-ol",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/db1c4da0c13004e264d631dd0856961d,(1S)-1-[3-[(1E)-2-(7-chloroquinolin-2-yl)ethenyl]phenyl]-3-[2-(2-hydroxypropan-2-yl)phenyl]propanol,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/db2f0cce60502dc1615c9f58a94ce84c,"1,1-dimethylprop-3-ynylamine",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/db3c48ebff89a650c31511aab797c05a,Amitriptyline,0,0,0,1,Other,reach_registrations,xenobiotic|antidepressant|tropomyosin-related kinase B receptor agonist|environmental contaminant|adrenergic uptake inhibitor
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/db45b85a0ed2ab790787ca18f7fbaf39,"1,8-dichloroanthraquinone",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/db45d5ba3db3beacab0972fde9a8c807,"4-methoxyphenyl-4(5,6-epoxyhexyloxy)benzoate",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/db4ced5fb9da1333d718c1951681e4d4,"[2-[(2,5-Dichloropyrimidin-4-yl)amino]phenyl]dimethylphosphine Oxide",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/db4e1966e6192e6f5e5d0bee999e0ece,"(S)-2-(5-Oxo-3-propyl-1,2-dihydropyrrol-1-yl) butyramide",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/db53aade116d7b31f7eb62ccbcd27872,"3-(3,4-dicyanophenylsulfonyl)propane-1-sulfonyl chloride",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/db573acc86c7867fc78d0c62061540f4,Cinnamyl formate,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/db5a36875bd30dfa1e6e530802fea4d5,Zirconium dihydride,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/db5fccbe0636dc332072eacef18273c8,4-ethoxybenzoic acid,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/db65360578136f1a50e422328f826b85,Peroxidase,0,0,0,1,Other,reach_registrations,apoptosis inducer|cardioprotective agent|hepatotoxic agent|antineoplastic agent|autophagy inducer|EC 3.5.1.98 (histone deacetylase) inhibitor
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/db68f941063758eb7bba5246dece8ceb,4-(6-acryloyloxyhexyloxy)-benzoic acid (4-cyanophenyl ester),0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/db6d45a4ce6f2b2f23628e26a702d22d,tris[2-[2-(2-butoxyethoxy)ethoxy]ethyl] orthoborate,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/db709c6abb8d65b973cb94514d253f8e,4-chlorobenzoic acid,0,0,0,1,Other,reach_registrations,bacterial xenobiotic metabolite
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/db70e3600fe42b98eddc9f1a3977492a,Retinoxytrimethylsilane,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/db719c24dcdc7d6f452dbeed4946abaf,tert-butyl (S)-2-carbamoylpyrrolidine-1-carboxylate,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/db75b6084a16ed691ee1003070a0fab5,"N-(3-methacrylamidopropyl)-N,N-dimethyldodecan-1-aminium bromide",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/db7da80b5afb750b3c6ae52cbfe19aaf,"2,5,6-triaminopyrimidin-4-ol",0,0,0,1,Other,reach_registrations,chromophore|antioxidant
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/db83ab7967f76f651d1a455f73cad9e6,(Z)-hex-3-enyl isobutyrate,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/db8bb762f9ea096e051dc8ae6400e848,"Rifamycin, 3-amino-1,4-dideoxy-1,4-dihydro-4-imino-1-oxo-",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/db8c52495d12377baabb89f881cb9f3e,"Bis(2-ethylhexan-1-olato)bis(pentane-2,4-dionato-O,O')titanium",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/db8d710e18866496361171a052425ea3,"2-(2-tert-butoxyethoxy)-1H-isoindole-1,3(2H)-dione",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/db967dc4eb446656f98e77079d89bef6,Picolamine,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dba9d910451c5ef06eb9beebe6104822,"4''-butyl-4-[difluoro(3,4,5-trifluorophenoxy)methyl]-2',3,5-trifluoro-1,1':4',1''-terphenyl",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dbabd8d9b345a1d18b2bf46757ec08ee,Dysprosium,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dbc1609cc85521c577b94a688085295b,1-(2-aminoethoxy)-2-methoxybenzene hydrochloride,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dbd0155b0b1aca069bb23d408f5bb33f,N-((S)-carbethoxybutyl)-L-alaninyl chloride hydrochloride,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dbd03dd3a5cf6b5949d99b8cda9d7698,Di[carbonato(2-)]hexahydroxypentazinc,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dbe04e41d529531e7eca911970c29aa6,"4,4'-methylenebis(N-sec-butylcyclohexamine)",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dbeba3048a61543c5ec3bc9bb82d9a5a,"Decanoic acid, monoester with glycerol",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dbee6034d448e78e20ae65cefb5e532e,2'-fluoro-2-methylamino-5-nitrobenzophenone,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dbf18c89eb62af45f6c6fb6abb503e35,Dodecyltrimethylammonium bromide,0,0,0,1,Other,reach_registrations,surfactant
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dbf36a092a6341c99fa61e9597c774b4,2-Benzylacrylic acid,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dbf3cf09d0bdb0bb8895cb192fd35162,N-(2-aminoethyl)morpholine-4-carboxamide oxalate,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dc0b052d5f4ee6f73637568f25052c65,Thiosemicarbazide,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dc0e6f89ab65962a7a69aae870251637,"N-[2-[(2-chloro-4,6-dinitrophenyl)azo]-5-(diethylamino)-4-methoxyphenyl]acetamide",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dc18676ce347990fbcb85991fd81b325,"4,5-dimethyl-2-(trimethylsilyl)-3-thiophenecarboxylic acid",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dc1daf0dd067cc48e99970c93e044920,"(6R-trans)-7-amino-3-[[(5-methyl-1,3,4-thiadiazol-2-yl)thio]methyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dc237db556cc455a1441899dea347613,N2-[(1S)-1-(ethoxycarbonyl)-3-phenylpropyl]-N6-(trifluoroacetyl)-L-lysyl-L-proline,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dc26da77eaec814f366ea18e5ea19f57,2-hydroxybenzimidazole,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dc308f49a80630e1281500903e6faa0e,"Benzoic acid, 2-[[[3-[2-[1-[[(2-chlorophenyl)amino]carbonyl]-2-oxopropyl]diazenyl]-4-hydroxyphenyl]sulfonyl]amino]-",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dc4312426b96f855435668c5c0702f8b,"3-Methyl-3-[(2,2,3,3,3-pentafluoropropoxy)methyl]oxetane",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dc432412ec8a3349cd2c869d2fae6a3b,2-phenoxyaniline,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dc5246ef52e488d9fbfd64a09f10ca15,"(R)-5-(4-(2-(3-(fluoromethyl)azetidin-1-yl)ethoxy)phenyl)-8-(trifluoromethyl)-5H-chromeno[4,3-c]quinolin-2-ol",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dc589822c0275ed423fd5b15d3f332a6,azido(trioctyl)stannane,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dc61113aef3e8fa01a04155b34270b57,"4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)-1H-pyrazole",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dc7e4817e0b5eb173de9a56c1fa849f4,"TETRASODIUM ETHYLENE 1,1-DIPHOSPHONATE",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dc8acbcd138c7defa75d52d1c4de9ef9,Thioacetic acid,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dc9072d3efa98f8f671b85edc2ad1b0e,Ethylferrocene,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dc9fdd19682c24cfc6d5ba317b537251,Pyridinium toluene-4-sulphonate,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dca0abc9e5fa60db8c78d4f9ac8476c9,Ethyl 5-oxo-1-phenyl-2-pyrazoline-3-carboxylate,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dcae8b70494d95d54f1f04f9e051f517,N-(1-cyanocyclopentyl)pentanamide,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dcb7e81a15950c2fe6967b8d533733b8,4-isopropyl-m-cresol,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dcc49396d04726294e13827c0c57dbbb,2-Propynyl butylcarbamate,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dcc4e1c02695399b3487084c66dfd88a,"(1R,2S,6R,7S)-4-azatricyclo[5.2.1.0^{2,6}]decane-3,5-dione",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dcc4f0174f095b17f6e04567ca77c9ef,Tribenzyl phosphite,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dcccfc218d42ec809e85c66b7b7eb7f1,N-L-alanyl-L-tyrosine,0,0,0,1,Other,reach_registrations,metabolite
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dcd22f5e397d745987e9592fc29af4d2,Trimethyloctylammonium methyl sulphate,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dcd4ee710c67cd781074aa6b7ac8243d,Oxytetracycline hydrochloride,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dcdfd2720b506b0d09f1536f0207844a,"[2-[4-(dihexylamino)-2-methylbenzylidene]benzo[b]thien-3(2H)-ylidene]malononitrile S,S-dioxide",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dceb1255f83c943491889d7b72cee061,2-(4-chlorophenoxy)-5-(trifluoromethyl)aniline,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dcec311b8af3ca38e2c9c9aebba12637,"Trisodium 5-[[4-chloro-6-(ethylphenylamino)-1,3,5-triazin-2-yl]amino]-4-hydroxy-3-[(2-sulphonatophenyl)azo]naphthalene-2,7-disulphonate",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dcefddf08827a2e8a42569e465639e70,"3,7-DIMETHYLOCTA-1,6-DIEN-3-YL DIMETHYLCARBAMATE",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dd003c3d9bf267bf5cdd3d27ef15119b,Ammonium dihydrogen citrate,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dd0414471dadcd46da71de12b419527d,"5-(2-Fluoro-3-methoxyphenyl)-1-[[2-fluoro-6-(trifluoromethyl)phenyl]methyl]-6-methyl-2,4(1H,3H)-pyrimidinedione",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dd09904c9df08317b6d7590d6c6b7387,"cis-2-methyl-4-propyl-1,3-oxathiane",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dd0bda4a63644418eac11e202d25aa4f,"1H-Benzimidazole, 6-(difluoromethoxy)-2-[[(3,4-dimethoxy-2-pyridinyl)methyl]sulfinyl]-",0,0,0,1,Other,reach_registrations,environmental contaminant|xenobiotic|EC 3.6.3.10 (H(+)/K(+)-exchanging ATPase) inhibitor|anti-ulcer drug
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dd0f3429189bb3b19be6b963ea177819,2-(hydroxymethylamino)ethanol,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dd19ed816158fe53cdc9f2f0c50a2baa,"Dimethyl[4-[4-(dimethylamino)-α-phenylbenzylidene]-2,5-cyclohexadien-1-ylidene]ammonium hydrogen sulphate",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dd2a4683023d892bf605ea329de41c1c,"3,6-diphenyl-2,5-dihydropyrrolo[3,4-c]pyrrole-1,4-dione",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dd313e07ddc1568660a0d8a6f0477e41,Ammonium iron(III) citrate,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dd360d8a962fb7bedef29e326a1af1fa,Tetrabutylphosphonium bromide,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dd3ec3b931f35387a69acd1696ad656b,2-chloro-5-(trifluoromethyl)pyridine,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dd42265fc763464f1310f1d801b6c1aa,Oxiniacic acid,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dd432f90f9b302062fa5f3db5c2d65dc,"N-(2,5-dichloropentyl)acetamide",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dd45729a11cb85a96f78aaf708c207f1,"2-Naphthalenesulfonic acid, 5-[(5-chloro-4-methyl-2-sulfophenyl)azo]-6-hydroxy-, strontium salt (1:1)",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dd4627e86028641218cc76bfa75340cf,"1,4,10,13-pentaoxacyclopentadecane",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dd4ec469d253ae01607017321ca4cb9c,"ethyl 8-(2,4-dioxo-2H-1,3-benzoxazin-3(4H)-yl)octanoate",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dd557d67bf4faa1467ebbe35797b0731,"3-[3,3,3-trimethyl-1,1-bis[(trimethylsilyl)oxy]disiloxanyl]propyl methacrylate",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dd596020fe3170f53ca145b5d312e8ad,"(4,5-dibromo-1H-pyrrol-2-yl)(phenyl)methanone",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dd62bfe8f14fbda501dc80fdfd8ca57d,"3-allyl(dihydro)furan-2,5-dione",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dd744a29f9c4202051693b28c41378d1,"17-hydroxy-6-methylenepregn-4-ene-3,20-dione 17-acetate",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dd7802bf5a106ccae59da68d85aa708e,N-methyl-N-(6-methylhept-5-en-2-yl)formamide,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dd7cf8e7dfc94d49da239212f8fb897b,"1-butyl-2,3-dicyclohexyl-1-methylguanidine",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dd84eb3e5e59139ab6a3532b409ea3c8,"N-(2,6-dimethylphenyl)-2-(piperazin-1-yl)acetamide",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dd85d9491737a08d6b95356e8fb286b5,"Hexahydro-1,3,5-tris(1-oxoallyl)-1,3,5-triazine",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dd8bfa16241a5435c72fa73510ee0af5,3-(1-ethoxyethoxy)but-1-yne,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dd8e16fddf0a84f6c9f8ca5d6f34b0da,"[[2,2',2''-[Nitrilotris[2,1-ethanediyl(nitrilo-kN)methylidyne]]tris[phenolato-kO]](3-)]manganese",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dd9a539744e4d53c8f1a85e1938c34b5,"α,α,α-trifluoro-o-toluidine",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dd9c1989a2d4768e97aff4f587844817,Diiron titanium pentaoxide,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dd9c1b2a35d483d6becf957a7af56fc1,[2-(cyclohexyloxy)ethyl]benzene,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dda9f7168cef73936ae8a1f2fa0f9243,"6-(2,4,4-trimethylcyclopentylidene)hexanal",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/ddb96c785501533540ea5fa339113f33,2-bromochlorobenzene,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/ddca72d16a8df9b12dea7e172bbb5eca,"ethyl 2-(2,6-dichlorobenzoyl)-3-oxobutanoate",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/ddd14044b31d83cf66ad471901c6badf,"1,2,2,6,6-pentamethylpiperidin-4-ol",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/ddd1ce8484a1f230c55bc54e61ef1731,1-(4-methoxyphenyl)-N-methylmethanamine,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/ddd438dd62b8e6b5846b0a41d20d2139,Rhodium tris(2-ethylhexanoate),0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/ddd60f08b23482a048a471cf0bbbe176,"2,3-difluoroanisole",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/ddddc7c36d89a83759732a6b3c1344f9,"1-O-(13α-{[β-D-glucopyranosyl-(1→2)-[β-D-glucopyranosyl-(1→3)]-β-D-glucopyranosyl]oxy}-19-oxo-5β,8α,9β,10α-kaur-16-en-19-yl)-β-D-glucopyranose",0,0,0,1,Other,reach_registrations,sweetening agent
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/ddeeba7b9911f2e79c812cdf9234797f,2-hydroxy-3-phenoxypropyl methacrylate,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/de028e2ca872b8c8a928b92507f6f5c0,"(4'-methyl-3-fluoro[1,1'-biphenyl]-4-yl)-boronic acid",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/de057cfbc2316c1d95f8e617f24d5790,"2-chloro-N,N-dimethyl-3-oxobutyramide",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/de0ae8dbb37752bb94b5ed9674064d2c,"2,4-dichloro-3-ethyl-6-aminophenol",0,0,0,1,Other,reach_registrations,
